gene,count,prevalence,product
mgtA_1,2764,0.3212832732767639,"Magnesium-transporting ATPase, P-type 1"
mgtA_2,2764,0.3212832732767639,"Magnesium-transporting ATPase, P-type 1"
tarD,2761,0.3209345577124259,Glycerol-3-phosphate cytidylyltransferase
hin_1,2760,0.3208183191909799,DNA-invertase hin
hin_2,2760,0.3208183191909799,DNA-invertase hin
prgT,2758,0.3205858421480879,Putative regulatory protein PrgT
bin3_3,2706,0.3145414390328955,Putative transposon Tn552 DNA-invertase bin3
vanYB,2699,0.31372776938277347,D-alanyl-D-alanine carboxypeptidase
csn2,2696,0.31337905381843545,CRISPR-associated protein Csn2
rpmF,2675,0.31093804486806925,50S ribosomal protein L32
wbbD,2671,0.31047309078228524,"UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase"
btuD_10,2640,0.30686969661745905,Vitamin B12 import ATP-binding protein BtuD
gatA_1,2639,0.306753458096013,PTS system galactitol-specific EIIA component
gatA_2,2639,0.306753458096013,Glutamyl-tRNA(Gln) amidotransferase subunit A
celB_1,2636,0.306404742531675,PTS system cellobiose-specific EIIC component
celB_2,2636,0.306404742531675,PTS system cellobiose-specific EIIC component
asa1,2623,0.3048936417528769,Aggregation substance
cas9,2576,0.2994304312449146,CRISPR-associated endonuclease Cas9
mtaD,2563,0.29791933046611646,5-methylthioadenosine/S-adenosylhomocysteine deaminase
aadK_1,2532,0.29431593630129027,Aminoglycoside 6-adenylyltransferase
aadK_2,2532,0.29431593630129027,Aminoglycoside 6-adenylyltransferase
ytbE,2510,0.2917586888294781,putative oxidoreductase YtbE
lacF_2,2503,0.29094501917935606,PTS system lactose-specific EIIA component
lacF_1,2503,0.29094501917935606,Lactose transport system permease protein LacF
ltrA,2479,0.28815529466465184,Group II intron-encoded protein LtrA
gmuR_2,2473,0.2874578635359758,HTH-type transcriptional regulator GmuR
gmuR_1,2473,0.2874578635359758,HTH-type transcriptional regulator GmuR
yvgN,2466,0.28664419388585377,Glyoxal reductase
esxA,2457,0.2855980471928397,Type VII secretion system extracellular protein A
lmrA,2454,0.2852493316285017,Multidrug resistance ABC transporter ATP-binding and permease protein
rhaR_6,2440,0.2836219923282576,HTH-type transcriptional activator RhaR
yddE,2435,0.2830407997210275,putative isomerase YddE
manR_2,2425,0.2818784145065675,Transcriptional regulator ManR
manR_1,2425,0.2818784145065675,Transcriptional regulator ManR
sstT_2,2424,0.2817621759851215,Serine/threonine transporter SstT
sstT_1,2424,0.2817621759851215,Serine/threonine transporter SstT
dgoA,2417,0.2809485063349994,2-dehydro-3-deoxy-6-phosphogalactonate aldolase
dgoD,2409,0.2800185981634314,D-galactonate dehydratase
tagF,2403,0.2793211670347553,Teichoic acid poly(glycerol phosphate) polymerase
resA,2375,0.2760664884342671,Thiol-disulfide oxidoreductase ResA
moeA,2358,0.274090433569685,Molybdopterin molybdenumtransferase
ssb,2345,0.2725793327908869,Single-stranded DNA-binding protein
clpP_2,2333,0.27118447053353484,ATP-dependent Clp protease proteolytic subunit
clpP_1,2333,0.27118447053353484,ATP-dependent Clp protease proteolytic subunit
manZ_11,2315,0.26909217714750666,PTS system mannose-specific EIID component
lacC_3,2310,0.26851098454027666,Tagatose-6-phosphate kinase
rclA,2303,0.2676973148901546,putative pyridine nucleotide-disulfide oxidoreductase RclA
qseB,2301,0.2674648378472626,Transcriptional regulatory protein QseB
aphA,2299,0.2672323608043706,Aminoglycoside 3'-phosphotransferase
stp,2293,0.26653492967569453,Multidrug resistance protein Stp
gatC_3,2293,0.26653492967569453,PTS system galactitol-specific EIIC component
panD,2285,0.26560502150412646,Aspartate 1-decarboxylase
pglK,2274,0.26432639776822037,Protein glycosylation K
panB,2266,0.26339648959665235,3-methyl-2-oxobutanoate hydroxymethyltransferase
bcrA_2,2254,0.26200162733930027,Bacitracin transport ATP-binding protein BcrA
bcrA_1,2254,0.26200162733930027,Bacitracin transport ATP-binding protein BcrA
nudG,2221,0.258165756131582,CTP pyrophosphohydrolase
srmB,2208,0.2566546553527839,ATP-dependent RNA helicase SrmB
soj_4,2207,0.2565384168313379,Chromosome-partitioning ATPase Soj
gltP_1,2203,0.25607346274555387,Proton/glutamate-aspartate symporter
gltP_2,2203,0.25607346274555387,Proton/glutamate-aspartate symporter
essC,2190,0.2545623619667558,Type VII secretion system protein EssC
bglF_5,2187,0.2542136464024178,PTS system beta-glucoside-specific EIIBCA component
satA,2179,0.2532837382308497,Streptothricin acetyltransferase A
degU,2152,0.2501452981518075,Transcriptional regulatory protein DegU
manX_7,2136,0.24828548180867138,PTS system mannose-specific EIIAB component
xerC_9,2073,0.24096245495757293,Tyrosine recombinase XerC
bacC,2059,0.23933511565732885,Dihydroanticapsin 7-dehydrogenase
lacG,2049,0.23817273044286877,6-phospho-beta-galactosidase
xerD_2,2011,0.2337556666279205,Tyrosine recombinase XerD
xerD_1,2011,0.2337556666279205,Tyrosine recombinase XerD
dps_2,1974,0.22945484133441824,DNA protection during starvation protein
dps_1,1974,0.22945484133441824,DNA protection during starvation protein
aacA-aphD,1935,0.22492153899802395,Bifunctional AAC/APH
COQ5_1,1927,0.2239916308264559,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"
COQ5_2,1927,0.2239916308264559,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"
yfkN,1914,0.2224805300476578,Trifunctional nucleotide phosphoesterase protein YfkN
lacE,1898,0.2206207137045217,PTS system lactose-specific EIICB component
glcR_3,1871,0.21748227362547948,HTH-type transcriptional repressor GlcR
tagF_2,1858,0.21597117284668138,Teichoic acid poly(glycerol phosphate) polymerase
tagF_1,1858,0.21597117284668138,Teichoic acid poly(glycerol phosphate) polymerase
bceA_2,1852,0.21527374171800534,Bacitracin export ATP-binding protein BceA
bceA_1,1852,0.21527374171800534,Bacitracin export ATP-binding protein BceA
lacD_3,1850,0.21504126467511334,"Tagatose 1,6-diphosphate aldolase"
pinR,1823,0.21190282459607113,Serine recombinase PinR
tet(L),1796,0.20876438451702894,tetracycline efflux MFS transporter Tet(L)
lexA_2,1784,0.20736952225967686,LexA repressor
lexA_1,1784,0.20736952225967686,LexA repressor
yydH,1782,0.20713704521678483,Putative peptide zinc metalloprotease protein YydH
yydF,1741,0.20237126583749854,Putative exported peptide YydF
lgt_2,1693,0.19679181680809021,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
lgt_1,1693,0.19679181680809021,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
menE_2,1693,0.19679181680809021,2-succinylbenzoate--CoA ligase
menE_1,1693,0.19679181680809021,2-succinylbenzoate--CoA ligase
uppP_1,1688,0.19621062420086016,Undecaprenyl-diphosphatase
uppP_2,1688,0.19621062420086016,Undecaprenyl-diphosphatase
lacX_2,1679,0.1951644775078461,"Protein LacX, plasmid"
lacX_1,1679,0.1951644775078461,"Protein LacX, plasmid"
bcrB,1674,0.19458328490061608,Bacitracin transport permease protein BcrB
bcrR,1653,0.1921422759502499,HTH-type transcriptional activator BcrR
immR,1638,0.1903986981285598,HTH-type transcriptional regulator ImmR
bga,1627,0.18912007439265371,Beta-galactosidase
mshD_3,1606,0.18667906544228757,Mycothiol acetyltransferase
lagD_2,1602,0.18621411135650354,Lactococcin-G-processing and transport ATP-binding protein LagD
lagD_1,1602,0.18621411135650354,Lactococcin-G-processing and transport ATP-binding protein LagD
ybdM,1596,0.1855166802278275,putative protein YbdM
srtA,1589,0.18470301057770544,Sortase A
pemK,1584,0.18412181797047542,Endoribonuclease PemK
adhR,1579,0.1835406253632454,HTH-type transcriptional regulator AdhR
licR_2,1579,0.1835406253632454,putative licABCH operon regulator
licR_1,1579,0.1835406253632454,putative licABCH operon regulator
lnrL,1554,0.18063466232709519,Linearmycin resistance ATP-binding protein LnrL
gatC,1521,0.17679879111937696,Glutamyl-tRNA(Gln) amidotransferase subunit C
kdpE,1515,0.17610135999070092,Transcriptional regulatory protein KdpE
bin3,1507,0.17517145181913285,Putative transposon Tn552 DNA-invertase bin3
glvR,1504,0.17482273625479483,HTH-type transcriptional regulator GlvR
kdpB,1487,0.17284668139021273,Potassium-transporting ATPase ATP-binding subunit
bga_3,1484,0.1724979658258747,Beta-galactosidase
soj,1474,0.17133558061141463,Sporulation initiation inhibitor protein Soj
prgT_2,1473,0.1712193420899686,Putative regulatory protein PrgT
prgT_1,1473,0.1712193420899686,Putative regulatory protein PrgT
kdpA,1470,0.1708706265256306,Potassium-transporting ATPase potassium-binding subunit
kdpC,1468,0.1706381494827386,Potassium-transporting ATPase KdpC subunit
mepA_2,1467,0.17052191096129257,Multidrug export protein MepA
mepA_1,1467,0.17052191096129257,Multidrug export protein MepA
kdpD,1466,0.17040567243984656,Sensor protein KdpD
recF_1,1462,0.16994071835406255,DNA replication and repair protein RecF
recF_2,1462,0.16994071835406255,DNA replication and repair protein RecF
ppaX,1458,0.1694757642682785,Pyrophosphatase PpaX
oppA_2,1449,0.16842961757526445,Oligopeptide-binding protein OppA
oppA_1,1449,0.16842961757526445,Oligopeptide-binding protein OppA
xerC_10,1401,0.1628501685458561,Tyrosine recombinase XerC
licT_3,1395,0.16215273741718006,Transcription antiterminator LicT
ugl_3,1372,0.1594792514239219,Unsaturated chondroitin disaccharide hydrolase
gdh,1368,0.15901429733813785,NADP-specific glutamate dehydrogenase
kdgA_1,1360,0.1580843891665698,KHG/KDPG aldolase
kdgA_2,1360,0.1580843891665698,KHG/KDPG aldolase
epsJ,1357,0.15773567360223179,putative glycosyltransferase EpsJ
dinB_4,1351,0.15703824247355574,DNA polymerase IV
cspL_1,1351,0.15703824247355574,Cold shock protein 2
cspL_2,1351,0.15703824247355574,Cold shock protein 2
lcnD,1336,0.15529466465186562,Lactococcin A secretion protein LcnD
ssb_4,1316,0.1529698942229455,Single-stranded DNA-binding protein
gatC_4,1300,0.15111007787980937,Glutamyl-tRNA(Gln) amidotransferase subunit C
yycJ_2,1298,0.15087760083691734,Putative metallo-hydrolase YycJ
yycJ_1,1298,0.15087760083691734,Putative metallo-hydrolase YycJ
ligA_1,1297,0.15076136231547135,DNA ligase
ligA_2,1297,0.15076136231547135,DNA ligase
recU_2,1294,0.15041264675113333,Holliday junction resolvase RecU
recU_1,1294,0.15041264675113333,Holliday junction resolvase RecU
agaC_5,1278,0.14855283040799722,N-acetylgalactosamine permease IIC component 1
comA,1273,0.14797163780076716,Transcriptional regulatory protein ComA
licA_2,1265,0.14704172962919912,Lichenan-specific phosphotransferase enzyme IIA component
licA_1,1265,0.14704172962919912,Lichenan-specific phosphotransferase enzyme IIA component
fabG_2,1262,0.1466930140648611,3-oxoacyl-[acyl-carrier-protein] reductase FabG
fabG_1,1262,0.1466930140648611,3-oxoacyl-[acyl-carrier-protein] reductase FabG
tcyC,1246,0.14483319772172498,L-cystine import ATP-binding protein TcyC
licC_7,1225,0.14239218877135884,Lichenan permease IIC component
yhdJ,1217,0.14146228059979077,DNA adenine methyltransferase YhdJ
celA_4,1213,0.14099732651400673,PTS system cellobiose-specific EIIB component
phnE,1186,0.13785888643496455,Phosphate-import permease protein PhnE
acpB,1186,0.13785888643496455,Capsule synthesis positive regulator AcpB
xre,1185,0.13774264791351853,HTH-type transcriptional regulator Xre
yybR_2,1183,0.13751017087062653,putative HTH-type transcriptional regulator YybR
yybR_1,1183,0.13751017087062653,putative HTH-type transcriptional regulator YybR
murJ_3,1182,0.13739393234918051,Lipid II flippase MurJ
yeiL_2,1181,0.1372776938277345,Regulatory protein YeiL
yeiL_1,1181,0.1372776938277345,Regulatory protein YeiL
phnD,1181,0.1372776938277345,Phosphate-import protein PhnD
cpdA,1171,0.13611530861327445,"3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA"
rfbX,1170,0.13599907009182843,Putative O-antigen transporter
ugd,1166,0.1355341160060444,UDP-glucose 6-dehydrogenase
mazE,1163,0.13518540044170638,Antitoxin MazE
manZ_12,1159,0.13472044635592234,PTS system mannose-specific EIID component
yokF,1155,0.13425549227013833,SPbeta prophage-derived endonuclease YokF
glnQ_5,1154,0.13413925374869232,Glutamine transport ATP-binding protein GlnQ
asa1_3,1151,0.1337905381843543,Aggregation substance
panC,1148,0.13344182262001628,Pantothenate synthetase
Int-Tn_1,1137,0.13216319888411018,Transposase from transposon Tn916
Int-Tn_2,1137,0.13216319888411018,Transposase from transposon Tn916
pucR_4,1125,0.1307683366267581,Purine catabolism regulatory protein
cat,1118,0.12995466697663605,Chloramphenicol acetyltransferase
yncB_2,1115,0.12960595141229803,Endonuclease YncB
yncB_1,1115,0.12960595141229803,Endonuclease YncB
kduI1_1,1113,0.12937347436940602,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1
kduD_2,1113,0.12937347436940602,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
kduI1_2,1113,0.12937347436940602,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1
kduD_1,1113,0.12937347436940602,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
kdgK_2,1112,0.12925723584796,2-dehydro-3-deoxygluconokinase
kdgK_1,1112,0.12925723584796,2-dehydro-3-deoxygluconokinase
mco,1111,0.12914099732651402,Multicopper oxidase mco
degA_4,1104,0.12832732767639196,HTH-type transcriptional regulator DegA
scrB_2,1101,0.12797861211205394,Sucrose-6-phosphate hydrolase
scrB_1,1101,0.12797861211205394,Sucrose-6-phosphate hydrolase
treR_1,1090,0.12669998837614785,HTH-type transcriptional regulator TreR
treR_2,1090,0.12669998837614785,HTH-type transcriptional regulator TreR
treA,1060,0.12321283273276763,Trehalose-6-phosphate hydrolase
bin3_4,1057,0.12286411716842961,Putative transposon Tn552 DNA-invertase bin3
rcsC_4,1047,0.12170173195396955,Sensor histidine kinase RcsC
copB_2,1044,0.12135301638963153,Copper-exporting P-type ATPase B
copB_1,1044,0.12135301638963153,Copper-exporting P-type ATPase B
sorA_6,1033,0.12007439265372545,PTS system sorbose-specific EIIC component
spsB,1022,0.11879576891781937,Signal peptidase IB
clpC_1,1019,0.11844705335348134,Negative regulator of genetic competence ClpC/MecB
clpC_2,1019,0.11844705335348134,putative ATP-dependent Clp protease ATP-binding subunit
rbsK,998,0.1160060444031152,Ribokinase
srlR_2,982,0.11414622805997908,Glucitol operon repressor
srlR_1,982,0.11414622805997908,Glucitol operon repressor
rpe_1,980,0.11391375101708706,Ribulose-phosphate 3-epimerase
rpe_2,980,0.11391375101708706,Ribulose-phosphate 3-epimerase
rpiB,979,0.11379751249564106,Ribose-5-P isomerase B
dinG_3,976,0.11344879693130304,3'-5' exonuclease DinG
gatA_3,973,0.11310008136696502,Glutamyl-tRNA(Gln) amidotransferase subunit A
copA_1,970,0.11275136580262698,Copper-exporting P-type ATPase
copA_2,970,0.11275136580262698,Copper-exporting P-type ATPase
dnaC_1,959,0.1114727420667209,DNA replication protein DnaC
dnaC_2,959,0.1114727420667209,Replicative DNA helicase
gmuF,958,0.1113565035452749,putative mannose-6-phosphate isomerase GmuF
dkgA,953,0.11077531093804487,"2,5-diketo-D-gluconic acid reductase A"
hxlB_2,951,0.11054283389515285,3-hexulose-6-phosphate isomerase
hxlB_1,951,0.11054283389515285,3-hexulose-6-phosphate isomerase
hxlB_3,950,0.11042659537370685,3-hexulose-6-phosphate isomerase
cadA_2,946,0.10996164128792282,"Cadmium, zinc and cobalt-transporting ATPase"
cadA_1,946,0.10996164128792282,Cadmium-transporting ATPase
apt_2,936,0.10879925607346275,Adenine phosphoribosyltransferase
apt_1,936,0.10879925607346275,Adenine phosphoribosyltransferase
panC_2,932,0.10833430198767871,Pantothenate synthetase
panC_1,932,0.10833430198767871,Pantothenate synthetase
menF,931,0.10821806346623271,Isochorismate synthase MenF
rpe_3,931,0.10821806346623271,Ribulose-phosphate 3-epimerase
gpmA_5,928,0.10786934790189469,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase"
yxdL_2,928,0.10786934790189469,ABC transporter ATP-binding protein YxdL
yxdL_1,928,0.10786934790189469,ABC transporter ATP-binding protein YxdL
pknD_2,928,0.10786934790189469,Serine/threonine-protein kinase PknD
pknD_1,928,0.10786934790189469,Serine/threonine-protein kinase PknD
strB1,927,0.10775310938044869,Inosamine-phosphate amidinotransferase 1
dppE_11,920,0.10693943973032663,Dipeptide-binding protein DppE
arnC_5,917,0.10659072416598861,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
ydhK,913,0.10612577008020457,putative protein YdhK
sstT_3,912,0.10600953155875857,Serine/threonine transporter SstT
gseA,894,0.10391723817273044,Glutamyl endopeptidase
bca,887,0.1031035685226084,C protein alpha-antigen
manP_3,872,0.10135999070091828,PTS system mannose-specific EIIBCA component
ssbA,863,0.10031384400790422,Single-stranded DNA-binding protein A
lacA_2,861,0.1000813669650122,Galactose-6-phosphate isomerase subunit LacA
lacA_1,861,0.1000813669650122,Galactose-6-phosphate isomerase subunit LacA
manR_3,859,0.0998488899221202,Transcriptional regulator ManR
copY_1,833,0.096826688364524,Transcriptional repressor CopY
copY_2,833,0.096826688364524,Transcriptional repressor CopY
soj_5,826,0.09601301871440195,Sporulation initiation inhibitor protein Soj
yybR,820,0.0953155875857259,putative HTH-type transcriptional regulator YybR
melR,820,0.0953155875857259,HTH-type transcriptional repressor MelR
adk_1,820,0.0953155875857259,Adenylate kinase
adk_2,820,0.0953155875857259,Adenylate kinase
vanH,819,0.0951993490642799,D-specific alpha-keto acid dehydrogenase
copA_3,808,0.09392072532837382,Copper-exporting P-type ATPase
sorB_5,805,0.0935720097640358,PTS system sorbose-specific EIIB component
ugpQ,805,0.0935720097640358,"Glycerophosphodiester phosphodiesterase, cytoplasmic"
xerC_11,803,0.09333953272114379,Tyrosine recombinase XerC
phoP_3,794,0.09229338602812973,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
bglA_3,793,0.09217714750668371,Aryl-phospho-beta-D-glucosidase BglA
cas9-1,793,0.09217714750668371,CRISPR-associated endonuclease Cas9 1
lacR_2,790,0.09182843194234569,Lactose phosphotransferase system repressor
lacR_1,790,0.09182843194234569,Lactose phosphotransferase system repressor
yesO,789,0.09171219342089969,Putative ABC transporter substrate-binding protein YesO
mshA,788,0.09159595489945369,D-inositol-3-phosphate glycosyltransferase
siaQ,788,0.09159595489945369,Sialic acid TRAP transporter small permease protein SiaQ
ykoT,787,0.09147971637800767,putative glycosyltransferase YkoT
