gene,gene_type,n_sequences,alignment_length,variable_sites,variation_rate_percent,codon_variable_sites,codon_syn_sites,codon_nonsyn_sites,syn_fraction,nonsyn_fraction,pN_pS_site,npN_pS,nonsyn_syn_ratio,normalized_selection,selection_category
purC,core,8596,715,160,22.377622377622377,108,17,91,0.1574074074074074,0.8425925925925926,5.352941176470588,2.1411764705882352,5.352941176470588,2.1411764705882352,Relaxed/positive
mraZ,core,8603,486,62,12.757201646090536,53,33,20,0.6226415094339622,0.37735849056603776,0.6060606060606061,0.24242424242424243,0.6060606060606061,0.24242424242424243,Strong purifying
pbpX,core,8595,2235,509,22.774049217002236,388,206,182,0.5309278350515464,0.4690721649484536,0.883495145631068,0.3533980582524272,0.883495145631068,0.3533980582524272,Moderate purifying
deoB,core,8598,1215,171,14.074074074074074,146,74,72,0.5068493150684932,0.4931506849315068,0.972972972972973,0.3891891891891892,0.972972972972973,0.3891891891891892,Moderate purifying
csbB,core,8595,1007,176,17.477656405163852,123,12,111,0.0975609756097561,0.9024390243902439,9.25,3.7,9.25,3.7,Relaxed/positive
rnz,core,8603,942,174,18.471337579617835,138,69,69,0.5,0.5,1.0,0.4,1.0,0.4,Moderate purifying
dnaG,core,8577,1887,326,17.276099629040807,254,104,150,0.4094488188976378,0.5905511811023622,1.4423076923076923,0.5769230769230769,1.4423076923076923,0.5769230769230769,Moderate purifying
femB,core,8567,1298,313,24.114021571648692,205,82,123,0.4,0.6,1.5,0.6,1.5,0.6,Moderate purifying
fieF,core,8603,1170,207,17.692307692307693,174,96,78,0.5517241379310345,0.4482758620689655,0.8125,0.325,0.8125,0.325,Moderate purifying
rpsU,core,8603,177,11,6.214689265536723,11,5,6,0.45454545454545453,0.5454545454545454,1.2,0.48,1.2,0.48,Moderate purifying
ywpJ,core,8583,888,154,17.34234234234234,125,54,71,0.432,0.568,1.3148148148148149,0.5259259259259259,1.3148148148148149,0.5259259259259259,Moderate purifying
rnhB,core,8599,790,159,20.126582278481013,124,19,105,0.1532258064516129,0.8467741935483871,5.526315789473684,2.2105263157894735,5.526315789473684,2.2105263157894735,Relaxed/positive
prfB,core,8601,1026,204,19.883040935672515,157,78,79,0.4968152866242038,0.5031847133757962,1.0128205128205128,0.40512820512820513,1.0128205128205128,0.40512820512820513,Moderate purifying
rph,core,8601,1362,280,20.558002936857562,213,87,126,0.4084507042253521,0.5915492957746479,1.4482758620689655,0.5793103448275863,1.4482758620689655,0.5793103448275863,Moderate purifying
ycaM,core,8589,1476,253,17.14092140921409,207,115,92,0.5555555555555556,0.4444444444444444,0.8,0.32,0.8,0.32,Moderate purifying
nhaC_1,core,8441,1530,763,49.869281045751634,421,125,296,0.29691211401425177,0.7030878859857482,2.368,0.9471999999999999,2.368,0.9471999999999999,Near neutral
nth,core,8599,650,135,20.76923076923077,101,31,70,0.3069306930693069,0.693069306930693,2.2580645161290325,0.903225806451613,2.2580645161290325,0.903225806451613,Near neutral
ung,core,8599,681,138,20.26431718061674,106,44,62,0.41509433962264153,0.5849056603773585,1.4090909090909092,0.5636363636363637,1.4090909090909092,0.5636363636363637,Moderate purifying
frr,core,8602,558,80,14.336917562724013,67,34,33,0.5074626865671642,0.4925373134328358,0.9705882352941176,0.38823529411764707,0.9705882352941176,0.38823529411764707,Moderate purifying
rnj,core,8602,1290,238,18.449612403100776,198,82,116,0.41414141414141414,0.5858585858585859,1.4146341463414633,0.5658536585365853,1.4146341463414633,0.5658536585365853,Moderate purifying
pepT_2,core,8603,1308,639,48.853211009174316,343,44,299,0.1282798833819242,0.8717201166180758,6.795454545454546,2.7181818181818183,6.795454545454546,2.7181818181818183,Relaxed/positive
ymcA,core,8598,372,63,16.93548387096774,46,15,31,0.32608695652173914,0.6739130434782609,2.066666666666667,0.8266666666666668,2.066666666666667,0.8266666666666668,Near neutral
eda,core,8596,666,142,21.32132132132132,108,47,61,0.4351851851851852,0.5648148148148148,1.297872340425532,0.5191489361702127,1.297872340425532,0.5191489361702127,Moderate purifying
accC,core,8603,1377,248,18.010167029774873,200,91,109,0.455,0.545,1.1978021978021978,0.4791208791208791,1.1978021978021978,0.4791208791208791,Moderate purifying
tsaB,core,8601,720,152,21.11111111111111,108,34,74,0.3148148148148148,0.6851851851851852,2.176470588235294,0.8705882352941176,2.176470588235294,0.8705882352941176,Near neutral
ade,core,8598,1743,376,21.57200229489386,282,107,175,0.37943262411347517,0.6205673758865248,1.6355140186915889,0.6542056074766356,1.6355140186915889,0.6542056074766356,Moderate purifying
ohrA,core,8536,573,112,19.546247818499126,74,26,48,0.35135135135135137,0.6486486486486487,1.8461538461538463,0.7384615384615385,1.8461538461538463,0.7384615384615385,Near neutral
cspD,core,8598,208,32,15.384615384615385,24,5,19,0.20833333333333334,0.7916666666666666,3.8,1.52,3.8,1.52,Relaxed/positive
ycfH,core,8599,771,177,22.957198443579767,134,48,86,0.3582089552238806,0.6417910447761194,1.7916666666666667,0.7166666666666667,1.7916666666666667,0.7166666666666667,Near neutral
manZ_5,core,8603,1419,975,68.71035940803382,338,6,332,0.01775147928994083,0.9822485207100592,55.333333333333336,22.133333333333333,55.333333333333336,22.133333333333333,Relaxed/positive
purS,core,8507,252,65,25.793650793650798,44,10,34,0.22727272727272727,0.7727272727272727,3.4,1.3599999999999999,3.4,1.3599999999999999,Relaxed/positive
pduA,core,8596,345,40,11.594202898550725,32,21,11,0.65625,0.34375,0.5238095238095238,0.20952380952380953,0.5238095238095238,0.20952380952380953,Strong purifying
niaR,core,8601,548,78,14.233576642335766,61,30,31,0.4918032786885246,0.5081967213114754,1.0333333333333334,0.4133333333333334,1.0333333333333334,0.4133333333333334,Moderate purifying
malP,core,8528,2295,463,20.174291938997822,374,174,200,0.46524064171123,0.5347593582887701,1.1494252873563218,0.45977011494252873,1.1494252873563218,0.45977011494252873,Moderate purifying
dapE_1,core,8591,1539,1042,67.7063027940221,421,17,404,0.040380047505938245,0.9596199524940617,23.764705882352942,9.505882352941176,23.764705882352942,9.505882352941176,Relaxed/positive
pucR_1,core,8603,2072,1571,75.82046332046332,581,14,567,0.024096385542168676,0.9759036144578314,40.5,16.2,40.5,16.2,Relaxed/positive
thiE,core,8601,645,166,25.736434108527135,121,37,84,0.30578512396694213,0.6942148760330579,2.27027027027027,0.908108108108108,2.27027027027027,0.908108108108108,Near neutral
agaA,core,8383,1149,172,14.969538729329852,146,82,64,0.5616438356164384,0.4383561643835616,0.7804878048780488,0.3121951219512195,0.7804878048780488,0.3121951219512195,Moderate purifying
yidD,core,8599,330,54,16.363636363636363,40,16,24,0.4,0.6,1.5,0.6,1.5,0.6,Moderate purifying
tadA_1,core,8595,609,419,68.80131362889983,170,9,161,0.052941176470588235,0.9470588235294117,17.88888888888889,7.155555555555556,17.88888888888889,7.155555555555556,Relaxed/positive
ychF,core,8603,1119,151,13.494191242180516,129,68,61,0.5271317829457365,0.4728682170542636,0.8970588235294118,0.3588235294117647,0.8970588235294118,0.3588235294117647,Moderate purifying
cfa,core,8554,1175,235,20.0,173,35,138,0.2023121387283237,0.7976878612716763,3.942857142857143,1.5771428571428572,3.942857142857143,1.5771428571428572,Relaxed/positive
pnuC,core,8595,747,166,22.22222222222222,123,54,69,0.43902439024390244,0.5609756097560976,1.2777777777777777,0.5111111111111111,1.2777777777777777,0.5111111111111111,Moderate purifying
murQ_2,core,8603,1796,505,28.11804008908686,243,11,232,0.04526748971193416,0.9547325102880658,21.09090909090909,8.436363636363636,21.09090909090909,8.436363636363636,Relaxed/positive
srlE,core,8557,1036,162,15.637065637065636,129,47,82,0.3643410852713178,0.6356589147286822,1.7446808510638299,0.6978723404255319,1.7446808510638299,0.6978723404255319,Moderate purifying
pbuO,core,8571,1419,270,19.027484143763214,221,102,119,0.46153846153846156,0.5384615384615384,1.1666666666666667,0.4666666666666667,1.1666666666666667,0.4666666666666667,Moderate purifying
rsmD,core,8598,774,129,16.666666666666664,94,32,62,0.3404255319148936,0.6595744680851063,1.9375,0.775,1.9375,0.775,Near neutral
murA1_1,core,8603,1397,680,48.67573371510379,371,87,284,0.23450134770889489,0.7654986522911051,3.264367816091954,1.3057471264367817,3.264367816091954,1.3057471264367817,Relaxed/positive
rplGA,core,8603,306,51,16.666666666666664,38,12,26,0.3157894736842105,0.6842105263157895,2.1666666666666665,0.8666666666666666,2.1666666666666665,0.8666666666666666,Near neutral
thyA,core,8430,954,197,20.649895178197063,148,63,85,0.42567567567567566,0.5743243243243243,1.3492063492063493,0.5396825396825398,1.3492063492063493,0.5396825396825398,Moderate purifying
rpoE,core,8602,711,74,10.40787623066104,59,28,31,0.4745762711864407,0.5254237288135594,1.1071428571428572,0.4428571428571429,1.1071428571428572,0.4428571428571429,Moderate purifying
araQ_2,core,8576,1177,877,74.51146983857264,318,7,311,0.0220125786163522,0.9779874213836478,44.42857142857143,17.771428571428572,44.42857142857143,17.771428571428572,Relaxed/positive
yclN,core,8586,951,185,19.453207150368033,151,63,88,0.41721854304635764,0.5827814569536424,1.3968253968253967,0.5587301587301587,1.3968253968253967,0.5587301587301587,Moderate purifying
dapA,core,8527,885,189,21.35593220338983,149,59,90,0.3959731543624161,0.6040268456375839,1.5254237288135593,0.6101694915254237,1.5254237288135593,0.6101694915254237,Moderate purifying
rluC,core,8598,895,161,17.988826815642458,125,54,71,0.432,0.568,1.3148148148148149,0.5259259259259259,1.3148148148148149,0.5259259259259259,Moderate purifying
murR_1,core,8404,1312,977,74.46646341463415,334,5,329,0.014970059880239521,0.9850299401197605,65.8,26.32,65.8,26.32,Relaxed/positive
mecA,core,8600,666,130,19.51951951951952,103,40,63,0.3883495145631068,0.6116504854368932,1.575,0.63,1.575,0.63,Moderate purifying
rasP,core,8598,1269,245,19.30654058313633,195,93,102,0.47692307692307695,0.5230769230769231,1.096774193548387,0.4387096774193548,1.096774193548387,0.4387096774193548,Moderate purifying
prsA,core,8601,1137,251,22.075637642919965,175,62,113,0.35428571428571426,0.6457142857142857,1.8225806451612903,0.7290322580645161,1.8225806451612903,0.7290322580645161,Near neutral
gpmA_2,core,8603,953,741,77.75445960125919,271,12,259,0.04428044280442804,0.955719557195572,21.583333333333332,8.633333333333333,21.583333333333332,8.633333333333333,Relaxed/positive
pta_2,core,8521,1096,458,41.78832116788321,230,18,212,0.0782608695652174,0.9217391304347826,11.777777777777779,4.711111111111111,11.777777777777779,4.711111111111111,Relaxed/positive
lutA,core,8596,802,153,19.07730673316708,103,9,94,0.08737864077669903,0.912621359223301,10.444444444444445,4.177777777777778,10.444444444444445,4.177777777777778,Relaxed/positive
ntpD,core,8602,636,111,17.452830188679243,89,49,40,0.550561797752809,0.449438202247191,0.8163265306122449,0.326530612244898,0.8163265306122449,0.326530612244898,Moderate purifying
nrdR,core,8600,483,65,13.457556935817806,57,33,24,0.5789473684210527,0.42105263157894735,0.7272727272727273,0.2909090909090909,0.7272727272727273,0.2909090909090909,Strong purifying
hslO,core,8601,903,169,18.715393133997786,129,55,74,0.4263565891472868,0.5736434108527132,1.3454545454545455,0.5381818181818182,1.3454545454545455,0.5381818181818182,Moderate purifying
pepQ,core,8600,1104,263,23.82246376811594,196,68,128,0.3469387755102041,0.6530612244897959,1.8823529411764706,0.7529411764705882,1.8823529411764706,0.7529411764705882,Near neutral
emrB_1,core,8307,1584,798,50.378787878787875,405,72,333,0.17777777777777778,0.8222222222222222,4.625,1.85,4.625,1.85,Relaxed/positive
sapB_1,core,8585,810,420,51.85185185185185,217,19,198,0.08755760368663594,0.9124423963133641,10.421052631578947,4.168421052631579,10.421052631578947,4.168421052631579,Relaxed/positive
norG,core,8601,1452,300,20.66115702479339,244,109,135,0.44672131147540983,0.5532786885245902,1.238532110091743,0.4954128440366972,1.238532110091743,0.4954128440366972,Moderate purifying
ybbH_2,core,8603,1152,967,83.94097222222221,323,4,319,0.01238390092879257,0.9876160990712074,79.75,31.9,79.75,31.9,Relaxed/positive
yabJ_1,core,8519,414,293,70.77294685990339,127,17,110,0.13385826771653545,0.8661417322834646,6.470588235294118,2.588235294117647,6.470588235294118,2.588235294117647,Relaxed/positive
degV_1,core,8543,1086,504,46.408839779005525,248,29,219,0.11693548387096774,0.8830645161290323,7.551724137931035,3.020689655172414,7.551724137931035,3.020689655172414,Relaxed/positive
msmX_2,core,8564,1171,542,46.28522630230572,280,16,264,0.05714285714285714,0.9428571428571428,16.5,6.6,16.5,6.6,Relaxed/positive
cobB,core,8593,715,163,22.797202797202797,128,40,88,0.3125,0.6875,2.2,0.8800000000000001,2.2,0.8800000000000001,Near neutral
valS,core,8601,2643,467,17.669315172152857,388,210,178,0.5412371134020618,0.4587628865979381,0.8476190476190476,0.33904761904761904,0.8476190476190476,0.33904761904761904,Moderate purifying
ltaS1_2,core,8178,2332,1490,63.893653516295025,659,52,607,0.07890743550834597,0.921092564491654,11.673076923076923,4.6692307692307695,11.673076923076923,4.6692307692307695,Relaxed/positive
frlB,core,8238,1005,177,17.611940298507463,148,47,101,0.31756756756756754,0.6824324324324325,2.148936170212766,0.8595744680851064,2.148936170212766,0.8595744680851064,Near neutral
bltD,core,8591,454,150,33.03964757709251,87,15,72,0.1724137931034483,0.8275862068965517,4.8,1.92,4.8,1.92,Relaxed/positive
pepA,core,8595,1077,184,17.084493964716806,155,97,58,0.6258064516129033,0.3741935483870968,0.5979381443298969,0.23917525773195875,0.5979381443298969,0.23917525773195875,Strong purifying
rpsQ,core,8595,267,17,6.367041198501873,17,12,5,0.7058823529411765,0.29411764705882354,0.4166666666666667,0.16666666666666669,0.4166666666666667,0.16666666666666669,Strong purifying
ydcV_1,core,8601,868,433,49.88479262672811,225,24,201,0.10666666666666667,0.8933333333333333,8.375,3.35,8.375,3.35,Relaxed/positive
aroD,core,8601,801,176,21.972534332084894,134,54,80,0.40298507462686567,0.5970149253731343,1.4814814814814814,0.5925925925925926,1.4814814814814814,0.5925925925925926,Moderate purifying
ftsY,core,8601,1344,282,20.982142857142858,222,102,120,0.4594594594594595,0.5405405405405406,1.1764705882352942,0.47058823529411764,1.1764705882352942,0.47058823529411764,Moderate purifying
wbgU_2,core,8439,1244,695,55.86816720257235,304,22,282,0.07236842105263158,0.9276315789473685,12.818181818181818,5.127272727272727,12.818181818181818,5.127272727272727,Relaxed/positive
parC,core,8598,2499,464,18.567426970788315,379,210,169,0.554089709762533,0.44591029023746703,0.8047619047619048,0.3219047619047619,0.8047619047619048,0.3219047619047619,Moderate purifying
gsiC,core,8592,993,179,18.026183282980863,116,13,103,0.11206896551724138,0.8879310344827587,7.923076923076923,3.1692307692307695,7.923076923076923,3.1692307692307695,Relaxed/positive
celA_2,core,8599,383,233,60.835509138381205,107,5,102,0.04672897196261682,0.9532710280373832,20.4,8.16,20.4,8.16,Relaxed/positive
folE,core,8587,570,126,22.105263157894736,94,32,62,0.3404255319148936,0.6595744680851063,1.9375,0.775,1.9375,0.775,Near neutral
pcrA,core,8357,2259,399,17.66268260292165,327,160,167,0.4892966360856269,0.5107033639143731,1.04375,0.4175,1.04375,0.4175,Moderate purifying
araR,core,8601,1082,263,24.306839186691313,176,52,124,0.29545454545454547,0.7045454545454546,2.3846153846153846,0.9538461538461538,2.3846153846153846,0.9538461538461538,Near neutral
rodA,core,8484,1188,197,16.58249158249158,163,106,57,0.6503067484662577,0.3496932515337423,0.5377358490566038,0.21509433962264152,0.5377358490566038,0.21509433962264152,Strong purifying
rihC,core,8482,1146,373,32.54799301919721,195,29,166,0.14871794871794872,0.8512820512820513,5.724137931034483,2.2896551724137932,5.724137931034483,2.2896551724137932,Relaxed/positive
yjaB,core,8592,522,108,20.689655172413794,80,23,57,0.2875,0.7125,2.4782608695652173,0.9913043478260869,2.4782608695652173,0.9913043478260869,Near neutral
rplX,core,8597,312,26,8.333333333333332,23,7,16,0.30434782608695654,0.6956521739130435,2.2857142857142856,0.9142857142857143,2.2857142857142856,0.9142857142857143,Near neutral
manX_3,core,8603,1306,846,64.77794793261869,320,21,299,0.065625,0.934375,14.238095238095237,5.6952380952380945,14.238095238095237,5.6952380952380945,Relaxed/positive
pgmB,core,8596,678,160,23.59882005899705,125,59,66,0.472,0.528,1.11864406779661,0.447457627118644,1.11864406779661,0.447457627118644,Moderate purifying
oppF_2,core,8593,1134,567,50.0,276,40,236,0.14492753623188406,0.855072463768116,5.9,2.3600000000000003,5.9,2.3600000000000003,Relaxed/positive
norW,core,8506,2073,315,15.195369030390736,247,113,134,0.4574898785425101,0.5425101214574899,1.1858407079646018,0.47433628318584076,1.1858407079646018,0.47433628318584076,Moderate purifying
comFA,core,8266,1318,415,31.48710166919575,286,64,222,0.22377622377622378,0.7762237762237763,3.46875,1.3875,3.46875,1.3875,Relaxed/positive
metN2,core,8582,1173,190,16.197783461210573,157,93,64,0.5923566878980892,0.40764331210191085,0.6881720430107527,0.2752688172043011,0.6881720430107527,0.2752688172043011,Strong purifying
atpA,core,8602,1557,225,14.450867052023122,194,111,83,0.5721649484536082,0.42783505154639173,0.7477477477477478,0.2990990990990991,0.7477477477477478,0.2990990990990991,Strong purifying
mprF_2,core,8509,2933,1837,62.632117286055234,815,63,752,0.07730061349693251,0.9226993865030675,11.936507936507937,4.7746031746031745,11.936507936507937,4.7746031746031745,Relaxed/positive
