position	match	mismatch	gap	coverage
5447	8210	0	0	8210
5448	8210	0	0	8210
5449	8210	0	0	8210
5450	627	7583	0	8210
5451	7974	236	0	8210
5452	8210	0	0	8210
5453	8210	0	0	8210
5454	8210	0	0	8210
5455	8210	0	0	8210
5456	8209	1	0	8210
5457	8205	5	0	8210
5458	8210	0	0	8210
5459	8210	0	0	8210
5460	8210	0	0	8210
5461	8210	0	0	8210
5462	8210	0	0	8210
5463	8210	0	0	8210
5464	8209	1	0	8210
5465	8210	0	0	8210
5466	8210	0	0	8210
5467	8210	0	0	8210
5468	8209	1	0	8210
5469	8210	0	0	8210
5470	8210	0	0	8210
5471	8210	0	0	8210
5472	8210	0	0	8210
5473	8210	0	0	8210
5474	8210	0	0	8210
5475	8210	0	0	8210
5476	8210	0	0	8210
5477	8209	1	0	8210
5478	8210	0	0	8210
5479	8210	0	0	8210
5480	8210	0	0	8210
5481	8208	2	0	8210
5482	8210	0	0	8210
5483	8210	0	0	8210
5484	8210	0	0	8210
5485	8210	0	0	8210
5486	8210	0	0	8210
5487	8210	0	0	8210
5488	8210	0	0	8210
5489	8210	0	0	8210
5490	8210	0	0	8210
5491	8208	2	0	8210
5492	8210	0	0	8210
5493	8210	0	0	8210
5494	8210	0	0	8210
5495	8210	0	0	8210
5496	8210	0	0	8210
5497	8210	0	0	8210
5498	8210	0	0	8210
5499	8210	0	0	8210
5500	8210	0	0	8210
5501	8210	0	0	8210
5502	8210	0	0	8210
5503	8209	1	0	8210
5504	8205	5	0	8210
5505	8210	0	0	8210
5506	8210	0	0	8210
5507	8210	0	0	8210
5508	8210	0	0	8210
5509	8210	0	0	8210
5510	8210	0	0	8210
5511	8210	0	0	8210
5512	8210	0	0	8210
5513	7653	557	0	8210
5514	8210	0	0	8210
5515	8209	1	0	8210
5516	8210	0	0	8210
5517	8210	0	0	8210
5518	8210	0	0	8210
5519	568	7641	1	8210
5520	8210	0	0	8210
5521	8210	0	0	8210
5522	8177	33	0	8210
5523	8210	0	0	8210
5524	8210	0	0	8210
5525	8210	0	0	8210
5526	8210	0	0	8210
5527	8210	0	0	8210
5528	8210	0	0	8210
5529	8210	0	0	8210
5530	8210	0	0	8210
5531	8085	125	0	8210
5532	8210	0	0	8210
5533	8210	0	0	8210
5534	8210	0	0	8210
5535	8210	0	0	8210
5536	8210	0	0	8210
5537	8210	0	0	8210
5538	8210	0	0	8210
5539	8210	0	0	8210
5540	8210	0	0	8210
5541	8210	0	0	8210
5542	8210	0	0	8210
5543	8210	0	0	8210
5544	8210	0	0	8210
5545	8210	0	0	8210
5546	8209	0	1	8210
5547	8206	4	0	8210
5548	8210	0	0	8210
5549	8210	0	0	8210
5550	8210	0	0	8210
5551	8210	0	0	8210
5552	7544	666	0	8210
5553	8210	0	0	8210
5554	8208	2	0	8210
5555	8209	1	0	8210
5556	8208	2	0	8210
5557	7998	0	212	8210
5558	7998	0	212	8210
5559	7998	0	212	8210
5560	8210	0	0	8210
5561	8210	0	0	8210
5562	8210	0	0	8210
5563	8210	0	0	8210
5564	8210	0	0	8210
5565	7975	6	229	8210
5566	7976	0	234	8210
5567	7975	0	235	8210
5568	7543	661	6	8210
5569	8201	8	1	8210
5570	8201	9	0	8210
5571	8210	0	0	8210
5572	8210	0	0	8210
5573	8129	81	0	8210
5574	8210	0	0	8210
5575	8210	0	0	8210
5576	8210	0	0	8210
5577	8209	1	0	8210
5578	8210	0	0	8210
5579	8193	17	0	8210
5580	8209	1	0	8210
5581	8210	0	0	8210
5582	8210	0	0	8210
5583	8210	0	0	8210
5584	8210	0	0	8210
5585	8210	0	0	8210
5586	8210	0	0	8210
5587	8210	0	0	8210
5588	8210	0	0	8210
5589	8209	1	0	8210
5590	8208	2	0	8210
5591	8210	0	0	8210
5592	8210	0	0	8210
5593	8210	0	0	8210
5594	8210	0	0	8210
5595	8210	0	0	8210
5596	8210	0	0	8210
5597	8210	0	0	8210
5598	8210	0	0	8210
5599	8210	0	0	8210
5600	8209	1	0	8210
5601	8210	0	0	8210
5602	8210	0	0	8210
5603	8210	0	0	8210
5604	8210	0	0	8210
5605	8210	0	0	8210
5606	8210	0	0	8210
5607	8210	0	0	8210
5608	8210	0	0	8210
5609	8210	0	0	8210
5610	8210	0	0	8210
5611	8210	0	0	8210
5612	8210	0	0	8210
5613	8210	0	0	8210
5614	8210	0	0	8210
5615	8210	0	0	8210
5616	8210	0	0	8210
5617	8210	0	0	8210
5618	8208	2	0	8210
5619	8210	0	0	8210
5620	8210	0	0	8210
5621	8210	0	0	8210
5622	8210	0	0	8210
5623	8210	0	0	8210
5624	8210	0	0	8210
5625	8210	0	0	8210
5626	8210	0	0	8210
5627	8210	0	0	8210
5628	8210	0	0	8210
5629	8207	3	0	8210
5630	8201	9	0	8210
5631	8210	0	0	8210
5632	8210	0	0	8210
5633	8209	1	0	8210
5634	8202	8	0	8210
5635	8210	0	0	8210
5636	8210	0	0	8210
5637	8210	0	0	8210
5638	8209	1	0	8210
5639	8210	0	0	8210
5640	8210	0	0	8210
5641	8210	0	0	8210
5642	8210	0	0	8210
5643	8210	0	0	8210
5644	8209	1	0	8210
5645	8210	0	0	8210
5646	8210	0	0	8210
5647	8209	1	0	8210
5648	8210	0	0	8210
5649	8210	0	0	8210
5650	8210	0	0	8210
5651	8210	0	0	8210
5652	8208	2	0	8210
5653	8210	0	0	8210
5654	8207	3	0	8210
5655	8210	0	0	8210
5656	8210	0	0	8210
5657	8210	0	0	8210
5658	8210	0	0	8210
5659	8210	0	0	8210
5660	8210	0	0	8210
5661	8210	0	0	8210
5662	8210	0	0	8210
5663	8055	155	0	8210
5664	8210	0	0	8210
5665	8209	1	0	8210
5666	8210	0	0	8210
5667	8210	0	0	8210
5668	8210	0	0	8210
5669	8103	107	0	8210
5670	8210	0	0	8210
5671	8210	0	0	8210
5672	8210	0	0	8210
5673	8209	1	0	8210
5674	8210	0	0	8210
5675	8210	0	0	8210
5676	8210	0	0	8210
5677	8210	0	0	8210
5678	8210	0	0	8210
5679	8210	0	0	8210
5680	8206	4	0	8210
5681	8210	0	0	8210
5682	8210	0	0	8210
5683	8210	0	0	8210
5684	8209	1	0	8210
5685	8208	2	0	8210
5686	8210	0	0	8210
5687	8210	0	0	8210
5688	8209	1	0	8210
5689	8210	0	0	8210
5690	8210	0	0	8210
5691	8210	0	0	8210
5692	8085	125	0	8210
5693	8210	0	0	8210
5694	8210	0	0	8210
5695	8204	6	0	8210
5696	8210	0	0	8210
5697	8210	0	0	8210
5698	8210	0	0	8210
5699	8210	0	0	8210
5700	8210	0	0	8210
5701	8210	0	0	8210
5702	8210	0	0	8210
5703	8210	0	0	8210
5704	8209	1	0	8210
5705	8210	0	0	8210
5706	8210	0	0	8210
5707	8210	0	0	8210
5708	8209	1	0	8210
5709	8210	0	0	8210
5710	8210	0	0	8210
5711	8210	0	0	8210
5712	8210	0	0	8210
5713	8210	0	0	8210
5714	8177	33	0	8210
5715	8210	0	0	8210
5716	8209	1	0	8210
5717	8210	0	0	8210
5718	8210	0	0	8210
5719	8210	0	0	8210
5720	8207	3	0	8210
5721	8207	3	0	8210
5722	8208	2	0	8210
5723	8210	0	0	8210
5724	8210	0	0	8210
5725	7125	1085	0	8210
5726	8210	0	0	8210
5727	8210	0	0	8210
5728	7555	655	0	8210
5729	8210	0	0	8210
5730	8210	0	0	8210
5731	8210	0	0	8210
5732	8210	0	0	8210
5733	8210	0	0	8210
5734	8210	0	0	8210
5735	8209	1	0	8210
5736	8209	1	0	8210
5737	8207	3	0	8210
5738	8210	0	0	8210
5739	8210	0	0	8210
5740	8210	0	0	8210
5741	8198	12	0	8210
5742	8210	0	0	8210
5743	8178	32	0	8210
5744	8210	0	0	8210
5745	8210	0	0	8210
5746	8210	0	0	8210
5747	8210	0	0	8210
5748	8210	0	0	8210
5749	8210	0	0	8210
5750	8184	26	0	8210
5751	8210	0	0	8210
5752	8210	0	0	8210
5753	8210	0	0	8210
5754	8210	0	0	8210
5755	8210	0	0	8210
5756	8210	0	0	8210
5757	8210	0	0	8210
5758	8210	0	0	8210
5759	8210	0	0	8210
5760	8210	0	0	8210
5761	8210	0	0	8210
5762	8210	0	0	8210
5763	8210	0	0	8210
5764	8207	3	0	8210
5765	8210	0	0	8210
5766	8208	2	0	8210
5767	8210	0	0	8210
5768	8170	40	0	8210
5769	8210	0	0	8210
5770	8210	0	0	8210
5771	8210	0	0	8210
5772	8202	8	0	8210
5773	8210	0	0	8210
5774	8208	2	0	8210
5775	8210	0	0	8210
5776	8209	1	0	8210
5777	8202	8	0	8210
5778	8210	0	0	8210
5779	8210	0	0	8210
5780	8208	2	0	8210
5781	8181	29	0	8210
5782	8210	0	0	8210
5783	8210	0	0	8210
5784	8210	0	0	8210
5785	8210	0	0	8210
5786	8210	0	0	8210
5787	8210	0	0	8210
5788	8210	0	0	8210
5789	8209	1	0	8210
5790	8210	0	0	8210
5791	8210	0	0	8210
5792	8087	123	0	8210
5793	8210	0	0	8210
5794	8210	0	0	8210
5795	8210	0	0	8210
5796	8210	0	0	8210
5797	8210	0	0	8210
5798	8209	1	0	8210
5799	8208	2	0	8210
5800	8205	5	0	8210
5801	8210	0	0	8210
5802	8210	0	0	8210
5803	8210	0	0	8210
5804	8210	0	0	8210
5805	8210	0	0	8210
5806	8209	1	0	8210
5807	8210	0	0	8210
5808	8210	0	0	8210
5809	8210	0	0	8210
5810	8210	0	0	8210
5811	8210	0	0	8210
5812	6970	1240	0	8210
5813	8210	0	0	8210
5814	8210	0	0	8210
5815	8210	0	0	8210
5816	8210	0	0	8210
5817	8207	3	0	8210
5818	8209	1	0	8210
5819	8210	0	0	8210
5820	8210	0	0	8210
5821	8209	1	0	8210
5822	8210	0	0	8210
5823	8201	9	0	8210
5824	8210	0	0	8210
5825	8196	14	0	8210
5826	8210	0	0	8210
5827	8210	0	0	8210
5828	8210	0	0	8210
5829	7026	1184	0	8210
5830	8210	0	0	8210
5831	8207	3	0	8210
5832	8209	1	0	8210
5833	8210	0	0	8210
5834	8206	4	0	8210
5835	8209	1	0	8210
5836	8210	0	0	8210
5837	8210	0	0	8210
5838	8209	1	0	8210
5839	8210	0	0	8210
5840	8210	0	0	8210
5841	8210	0	0	8210
5842	8210	0	0	8210
5843	8209	1	0	8210
5844	8210	0	0	8210
5845	8210	0	0	8210
5846	8208	2	0	8210
5847	8210	0	0	8210
5848	8210	0	0	8210
5849	8210	0	0	8210
5850	8210	0	0	8210
5851	8210	0	0	8210
5852	8210	0	0	8210
5853	8210	0	0	8210
5854	8210	0	0	8210
5855	8210	0	0	8210
5856	8208	2	0	8210
5857	8210	0	0	8210
5858	8210	0	0	8210
5859	8210	0	0	8210
5860	8209	1	0	8210
5861	8210	0	0	8210
5862	8210	0	0	8210
5863	8210	0	0	8210
5864	8209	1	0	8210
5865	8210	0	0	8210
5866	8210	0	0	8210
5867	8210	0	0	8210
5868	8163	47	0	8210
5869	8210	0	0	8210
5870	8210	0	0	8210
5871	8210	0	0	8210
5872	8209	1	0	8210
5873	7549	661	0	8210
5874	8210	0	0	8210
5875	8210	0	0	8210
5876	8210	0	0	8210
5877	8210	0	0	8210
5878	8210	0	0	8210
5879	8210	0	0	8210
5880	8210	0	0	8210
5881	8210	0	0	8210
5882	8210	0	0	8210
5883	8210	0	0	8210
5884	8210	0	0	8210
5885	8210	0	0	8210
5886	8209	1	0	8210
5887	8210	0	0	8210
5888	8210	0	0	8210
5889	8210	0	0	8210
5890	8209	1	0	8210
5891	8210	0	0	8210
5892	8210	0	0	8210
5893	8210	0	0	8210
5894	8210	0	0	8210
5895	8210	0	0	8210
5896	8210	0	0	8210
5897	8210	0	0	8210
5898	8210	0	0	8210
5899	8210	0	0	8210
5900	8210	0	0	8210
5901	8210	0	0	8210
5902	8202	8	0	8210
5903	8210	0	0	8210
5904	8210	0	0	8210
5905	8209	1	0	8210
5906	8209	1	0	8210
5907	8210	0	0	8210
5908	8210	0	0	8210
5909	8210	0	0	8210
5910	8210	0	0	8210
5911	8210	0	0	8210
5912	8169	41	0	8210
5913	8210	0	0	8210
5914	8210	0	0	8210
5915	8210	0	0	8210
5916	8210	0	0	8210
5917	8210	0	0	8210
5918	8210	0	0	8210
5919	8210	0	0	8210
5920	8210	0	0	8210
5921	8210	0	0	8210
5922	8210	0	0	8210
5923	8209	1	0	8210
5924	8210	0	0	8210
5925	8210	0	0	8210
5926	8210	0	0	8210
5927	8210	0	0	8210
5928	8210	0	0	8210
5929	8210	0	0	8210
5930	8210	0	0	8210
5931	8210	0	0	8210
5932	8210	0	0	8210
5933	8210	0	0	8210
5934	8210	0	0	8210
5935	8179	31	0	8210
5936	8210	0	0	8210
5937	8210	0	0	8210
5938	8210	0	0	8210
5939	8210	0	0	8210
5940	8210	0	0	8210
5941	8210	0	0	8210
5942	5692	2518	0	8210
5943	8210	0	0	8210
5944	8210	0	0	8210
5945	8210	0	0	8210
5946	8210	0	0	8210
5947	8210	0	0	8210
5948	8210	0	0	8210
5949	8210	0	0	8210
5950	8210	0	0	8210
5951	8210	0	0	8210
5952	8210	0	0	8210
5953	8210	0	0	8210
5954	8206	4	0	8210
5955	8209	1	0	8210
5956	8210	0	0	8210
5957	8210	0	0	8210
5958	8210	0	0	8210
5959	8210	0	0	8210
5960	8210	0	0	8210
5961	8210	0	0	8210
5962	8210	0	0	8210
5963	8210	0	0	8210
5964	8210	0	0	8210
5965	8207	3	0	8210
5966	8208	2	0	8210
5967	8210	0	0	8210
5968	8210	0	0	8210
5969	8210	0	0	8210
5970	8210	0	0	8210
5971	8210	0	0	8210
5972	8210	0	0	8210
5973	8210	0	0	8210
5974	8210	0	0	8210
5975	8210	0	0	8210
5976	8208	2	0	8210
5977	8209	1	0	8210
5978	8210	0	0	8210
5979	8209	1	0	8210
5980	8210	0	0	8210
5981	8210	0	0	8210
5982	8209	1	0	8210
5983	8209	1	0	8210
5984	8210	0	0	8210
5985	8178	32	0	8210
5986	8210	0	0	8210
5987	8210	0	0	8210
5988	8210	0	0	8210
5989	6832	1378	0	8210
5990	8210	0	0	8210
5991	8210	0	0	8210
5992	8210	0	0	8210
5993	8210	0	0	8210
5994	8183	27	0	8210
5995	8210	0	0	8210
5996	8210	0	0	8210
5997	8210	0	0	8210
5998	8209	1	0	8210
5999	8210	0	0	8210
6000	8210	0	0	8210
6001	8210	0	0	8210
6002	8210	0	0	8210
6003	8210	0	0	8210
6004	8208	2	0	8210
6005	8210	0	0	8210
6006	8210	0	0	8210
6007	8210	0	0	8210
6008	6789	1421	0	8210
6009	8210	0	0	8210
6010	8210	0	0	8210
6011	8210	0	0	8210
6012	8210	0	0	8210
6013	8210	0	0	8210
6014	8210	0	0	8210
6015	8210	0	0	8210
6016	8210	0	0	8210
6017	8210	0	0	8210
6018	8210	0	0	8210
6019	8209	1	0	8210
6020	8210	0	0	8210
6021	8209	1	0	8210
6022	8210	0	0	8210
6023	8210	0	0	8210
6024	8210	0	0	8210
6025	8210	0	0	8210
6026	8210	0	0	8210
6027	8210	0	0	8210
6028	8210	0	0	8210
6029	8210	0	0	8210
6030	8210	0	0	8210
6031	8210	0	0	8210
6032	8138	72	0	8210
6033	8210	0	0	8210
6034	8210	0	0	8210
6035	8210	0	0	8210
6036	8210	0	0	8210
6037	8210	0	0	8210
6038	8210	0	0	8210
6039	8207	3	0	8210
6040	8209	1	0	8210
6041	8210	0	0	8210
6042	8210	0	0	8210
6043	8210	0	0	8210
6044	8210	0	0	8210
6045	8210	0	0	8210
6046	8210	0	0	8210
6047	8201	9	0	8210
6048	8210	0	0	8210
6049	8210	0	0	8210
6050	8210	0	0	8210
6051	8210	0	0	8210
6052	8210	0	0	8210
6053	8210	0	0	8210
6054	8210	0	0	8210
6055	8207	3	0	8210
6056	8210	0	0	8210
6057	8210	0	0	8210
6058	8210	0	0	8210
6059	8210	0	0	8210
6060	8210	0	0	8210
6061	8210	0	0	8210
6062	8209	1	0	8210
6063	8210	0	0	8210
6064	8210	0	0	8210
6065	8210	0	0	8210
6066	8210	0	0	8210
6067	8210	0	0	8210
6068	8210	0	0	8210
6069	8210	0	0	8210
6070	8210	0	0	8210
6071	8210	0	0	8210
6072	8210	0	0	8210
6073	8210	0	0	8210
6074	8210	0	0	8210
6075	8209	1	0	8210
6076	8210	0	0	8210
6077	8197	13	0	8210
6078	8210	0	0	8210
6079	8210	0	0	8210
6080	8210	0	0	8210
6081	8210	0	0	8210
6082	8208	2	0	8210
6083	8210	0	0	8210
6084	8210	0	0	8210
6085	8210	0	0	8210
6086	8209	1	0	8210
6087	8210	0	0	8210
6088	8210	0	0	8210
6089	8210	0	0	8210
6090	8210	0	0	8210
6091	8210	0	0	8210
6092	8210	0	0	8210
6093	8210	0	0	8210
6094	8210	0	0	8210
6095	8210	0	0	8210
6096	8210	0	0	8210
6097	8210	0	0	8210
6098	8210	0	0	8210
6099	8210	0	0	8210
6100	8210	0	0	8210
6101	8210	0	0	8210
6102	8028	182	0	8210
6103	8210	0	0	8210
6104	8210	0	0	8210
6105	8210	0	0	8210
6106	8210	0	0	8210
6107	8210	0	0	8210
6108	8206	4	0	8210
6109	8210	0	0	8210
6110	8209	1	0	8210
6111	8209	1	0	8210
6112	8207	3	0	8210
6113	8210	0	0	8210
6114	8210	0	0	8210
6115	8210	0	0	8210
6116	8210	0	0	8210
6117	8210	0	0	8210
6118	8210	0	0	8210
6119	8210	0	0	8210
6120	8210	0	0	8210
6121	8210	0	0	8210
6122	8210	0	0	8210
6123	8210	0	0	8210
6124	8210	0	0	8210
6125	8210	0	0	8210
6126	8210	0	0	8210
6127	7807	403	0	8210
6128	8205	5	0	8210
6129	8210	0	0	8210
6130	8210	0	0	8210
6131	8210	0	0	8210
6132	8210	0	0	8210
6133	8210	0	0	8210
6134	8210	0	0	8210
6135	8210	0	0	8210
6136	8210	0	0	8210
6137	277	7933	0	8210
6138	8209	1	0	8210
6139	8210	0	0	8210
6140	8209	1	0	8210
6141	8210	0	0	8210
6142	8210	0	0	8210
6143	8209	1	0	8210
6144	8208	2	0	8210
6145	8210	0	0	8210
6146	8210	0	0	8210
6147	8210	0	0	8210
6148	8209	1	0	8210
6149	8210	0	0	8210
6150	8210	0	0	8210
6151	8210	0	0	8210
6152	8210	0	0	8210
6153	8210	0	0	8210
6154	8209	1	0	8210
6155	8209	1	0	8210
6156	8210	0	0	8210
6157	8210	0	0	8210
6158	8210	0	0	8210
6159	8210	0	0	8210
6160	8210	0	0	8210
6161	8210	0	0	8210
6162	8210	0	0	8210
6163	8210	0	0	8210
6164	8210	0	0	8210
6165	8210	0	0	8210
6166	8210	0	0	8210
6167	8207	3	0	8210
6168	8210	0	0	8210
6169	8209	1	0	8210
6170	8210	0	0	8210
6171	8209	1	0	8210
6172	8199	11	0	8210
6173	8210	0	0	8210
6174	8210	0	0	8210
6175	8210	0	0	8210
6176	8210	0	0	8210
6177	8210	0	0	8210
6178	8210	0	0	8210
6179	8210	0	0	8210
6180	8210	0	0	8210
6181	8210	0	0	8210
6182	8205	5	0	8210
6183	8210	0	0	8210
6184	8210	0	0	8210
6185	8210	0	0	8210
6186	8210	0	0	8210
6187	8210	0	0	8210
6188	8210	0	0	8210
6189	8210	0	0	8210
6190	8210	0	0	8210
6191	8210	0	0	8210
6192	8210	0	0	8210
6193	8210	0	0	8210
6194	8209	1	0	8210
6195	8210	0	0	8210
6196	8210	0	0	8210
6197	8210	0	0	8210
6198	8210	0	0	8210
6199	8210	0	0	8210
6200	6782	1428	0	8210
6201	8210	0	0	8210
6202	8210	0	0	8210
6203	8200	0	10	8210
6204	8210	0	0	8210
6205	8210	0	0	8210
6206	8210	0	0	8210
6207	8210	0	0	8210
6208	8210	0	0	8210
6209	3841	4369	0	8210
6210	8208	2	0	8210
6211	8210	0	0	8210
6212	8210	0	0	8210
6213	8209	1	0	8210
6214	8194	16	0	8210
6215	8187	23	0	8210
6216	8210	0	0	8210
6217	8210	0	0	8210
6218	8210	0	0	8210
6219	8210	0	0	8210
6220	8210	0	0	8210
6221	8210	0	0	8210
6222	8210	0	0	8210
6223	8210	0	0	8210
6224	8210	0	0	8210
6225	8210	0	0	8210
6226	8210	0	0	8210
6227	8210	0	0	8210
6228	8210	0	0	8210
6229	8207	3	0	8210
6230	8179	31	0	8210
6231	8210	0	0	8210
6232	8209	1	0	8210
6233	8210	0	0	8210
6234	8210	0	0	8210
6235	8210	0	0	8210
6236	8210	0	0	8210
6237	8210	0	0	8210
6238	8210	0	0	8210
6239	8210	0	0	8210
6240	8210	0	0	8210
6241	8210	0	0	8210
6242	8210	0	0	8210
6243	8210	0	0	8210
6244	8204	6	0	8210
6245	8210	0	0	8210
6246	8179	31	0	8210
6247	8210	0	0	8210
6248	8210	0	0	8210
6249	8210	0	0	8210
6250	8209	1	0	8210
6251	8208	2	0	8210
6252	8208	2	0	8210
6253	8210	0	0	8210
6254	8210	0	0	8210
6255	8210	0	0	8210
6256	8210	0	0	8210
6257	8210	0	0	8210
6258	8210	0	0	8210
6259	8209	1	0	8210
6260	8210	0	0	8210
6261	8210	0	0	8210
6262	8210	0	0	8210
6263	8210	0	0	8210
6264	8210	0	0	8210
6265	8210	0	0	8210
6266	8210	0	0	8210
6267	8210	0	0	8210
6268	8210	0	0	8210
6269	8210	0	0	8210
6270	8210	0	0	8210
6271	8210	0	0	8210
6272	8210	0	0	8210
6273	8210	0	0	8210
6274	8210	0	0	8210
6275	8210	0	0	8210
6276	7667	543	0	8210
6277	8210	0	0	8210
6278	8210	0	0	8210
6279	8207	3	0	8210
6280	8210	0	0	8210
6281	8210	0	0	8210
6282	8210	0	0	8210
6283	8210	0	0	8210
6284	8209	1	0	8210
6285	8201	9	0	8210
6286	8210	0	0	8210
6287	8210	0	0	8210
6288	8210	0	0	8210
6289	8205	5	0	8210
6290	8210	0	0	8210
6291	8210	0	0	8210
6292	8210	0	0	8210
6293	8210	0	0	8210
6294	8207	3	0	8210
6295	8210	0	0	8210
6296	8210	0	0	8210
6297	8202	8	0	8210
6298	8210	0	0	8210
6299	8209	1	0	8210
6300	8210	0	0	8210
6301	8210	0	0	8210
6302	8210	0	0	8210
6303	8210	0	0	8210
6304	8210	0	0	8210
6305	8210	0	0	8210
6306	8210	0	0	8210
6307	8210	0	0	8210
6308	8210	0	0	8210
6309	8210	0	0	8210
6310	8210	0	0	8210
6311	8210	0	0	8210
6312	8210	0	0	8210
6313	7924	286	0	8210
6314	8209	1	0	8210
6315	8210	0	0	8210
6316	8210	0	0	8210
6317	8210	0	0	8210
6318	8210	0	0	8210
6319	8210	0	0	8210
6320	7288	922	0	8210
6321	8209	1	0	8210
6322	8210	0	0	8210
6323	8210	0	0	8210
6324	8210	0	0	8210
6325	8208	2	0	8210
6326	8208	2	0	8210
6327	7100	1110	0	8210
6328	8210	0	0	8210
6329	8193	17	0	8210
6330	8210	0	0	8210
6331	8210	0	0	8210
6332	8210	0	0	8210
6333	8210	0	0	8210
6334	8210	0	0	8210
6335	8210	0	0	8210
6336	8210	0	0	8210
6337	8194	16	0	8210
6338	8210	0	0	8210
6339	8210	0	0	8210
6340	8210	0	0	8210
6341	8210	0	0	8210
6342	8210	0	0	8210
6343	8209	1	0	8210
6344	8210	0	0	8210
6345	8210	0	0	8210
6346	8210	0	0	8210
6347	8210	0	0	8210
6348	1014	7196	0	8210
6349	8209	1	0	8210
6350	8210	0	0	8210
6351	8210	0	0	8210
6352	8210	0	0	8210
6353	8210	0	0	8210
6354	8210	0	0	8210
6355	8210	0	0	8210
6356	8210	0	0	8210
6357	8209	1	0	8210
6358	7624	586	0	8210
6359	7501	709	0	8210
6360	8210	0	0	8210
6361	8210	0	0	8210
6362	8210	0	0	8210
6363	7218	992	0	8210
6364	8045	165	0	8210
6365	8210	0	0	8210
6366	8209	1	0	8210
6367	8201	9	0	8210
6368	8210	0	0	8210
6369	4486	3720	4	8210
6370	8206	0	4	8210
6371	8206	0	4	8210
6372	8206	0	4	8210
6373	8210	0	0	8210
6374	4506	3704	0	8210
6375	8210	0	0	8210
6376	8210	0	0	8210
6377	8209	1	0	8210
6378	8207	0	3	8210
6379	8201	6	3	8210
6380	8207	0	3	8210
6381	8206	1	3	8210
6382	8210	0	0	8210
6383	8175	35	0	8210
6384	8210	0	0	8210
6385	7753	457	0	8210
6386	8210	0	0	8210
6387	8210	0	0	8210
6388	8210	0	0	8210
6389	8210	0	0	8210
6390	8210	0	0	8210
6391	8210	0	0	8210
6392	8210	0	0	8210
6393	8210	0	0	8210
6394	8210	0	0	8210
6395	8202	8	0	8210
6396	8210	0	0	8210
6397	8209	1	0	8210
6398	8202	8	0	8210
6399	8210	0	0	8210
6400	8175	35	0	8210
6401	8175	35	0	8210
6402	8195	15	0	8210
6403	8210	0	0	8210
6404	8210	0	0	8210
6405	8210	0	0	8210
6406	8210	0	0	8210
6407	3043	5167	0	8210
6408	8210	0	0	8210
6409	8210	0	0	8210
6410	8210	0	0	8210
6411	8210	0	0	8210
6412	8210	0	0	8210
6413	8210	0	0	8210
6414	8210	0	0	8210
6415	8210	0	0	8210
6416	8202	8	0	8210
6417	8210	0	0	8210
6418	8209	1	0	8210
6419	8183	27	0	8210
6420	8210	0	0	8210
6421	8209	1	0	8210
6422	8210	0	0	8210
6423	8210	0	0	8210
6424	8207	3	0	8210
6425	8210	0	0	8210
6426	6474	1736	0	8210
6427	6816	1394	0	8210
6428	8210	0	0	8210
6429	8210	0	0	8210
6430	8210	0	0	8210
6431	6474	1736	0	8210
6432	8210	0	0	8210
6433	8210	0	0	8210
6434	8210	0	0	8210
6435	8210	0	0	8210
6436	8210	0	0	8210
6437	8120	90	0	8210
6438	8210	0	0	8210
6439	8210	0	0	8210
6440	8087	123	0	8210
6441	6503	1707	0	8210
6442	8177	33	0	8210
6443	8196	14	0	8210
6444	8209	1	0	8210
6445	8210	0	0	8210
6446	8210	0	0	8210
6447	8210	0	0	8210
6448	8210	0	0	8210
6449	8210	0	0	8210
6450	8210	0	0	8210
6451	8210	0	0	8210
6452	8170	40	0	8210
6453	8210	0	0	8210
6454	8209	1	0	8210
6455	8153	57	0	8210
6456	8210	0	0	8210
6457	8210	0	0	8210
6458	8210	0	0	8210
6459	8210	0	0	8210
6460	8210	0	0	8210
6461	8210	0	0	8210
6462	8210	0	0	8210
6463	8210	0	0	8210
6464	8210	0	0	8210
6465	8209	1	0	8210
6466	8209	1	0	8210
6467	8210	0	0	8210
6468	8210	0	0	8210
6469	8210	0	0	8210
6470	8209	1	0	8210
6471	8210	0	0	8210
6472	8210	0	0	8210
6473	8210	0	0	8210
6474	8210	0	0	8210
6475	8210	0	0	8210
6476	8210	0	0	8210
6477	8210	0	0	8210
6478	8210	0	0	8210
6479	8210	0	0	8210
6480	8210	0	0	8210
6481	8210	0	0	8210
6482	8210	0	0	8210
6483	8210	0	0	8210
6484	8184	26	0	8210
6485	8210	0	0	8210
6486	8210	0	0	8210
6487	8210	0	0	8210
6488	8210	0	0	8210
6489	8210	0	0	8210
6490	8210	0	0	8210
6491	6776	1434	0	8210
6492	8210	0	0	8210
6493	8210	0	0	8210
6494	8209	1	0	8210
6495	8210	0	0	8210
6496	8210	0	0	8210
6497	8202	8	0	8210
6498	8210	0	0	8210
6499	8210	0	0	8210
6500	8209	1	0	8210
6501	8210	0	0	8210
6502	8173	37	0	8210
6503	8210	0	0	8210
6504	8210	0	0	8210
6505	8210	0	0	8210
6506	8210	0	0	8210
6507	8210	0	0	8210
6508	8210	0	0	8210
6509	8209	1	0	8210
6510	8210	0	0	8210
6511	8210	0	0	8210
6512	4540	3670	0	8210
6513	8210	0	0	8210
6514	8210	0	0	8210
6515	8210	0	0	8210
6516	8210	0	0	8210
6517	8210	0	0	8210
6518	8210	0	0	8210
6519	8210	0	0	8210
6520	8210	0	0	8210
